Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Profit Margin
101,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,8.226546238985707,0.08571461864409546
102,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,0.46140549240082285,0.25805676308770853
103,CA-2017-129903,2017-12-01,2017-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,6.790960637293469,0.28390303667614836
104,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,15.33273299835415,0.06418162295875256
105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,5.726974991505099,0.05594934536444997
106,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,2.2134307301200136,0.06001384767962729
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,4.442453370903207,0.05994242998304199
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,8.291961921753993,0.29622613324356933
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,0.37413468989972815,0.11323689161614049
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,70.39105762192743,0.20705688205061606
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,6.1888992508266965,0.14749521570130353
112,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,17.53166037354451,0.23080121608141801
113,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,8.144699944225026,0.29899779530928877
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,8.163193579778124,0.20359122056509688
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,0.9628770154479018,0.20399936767964022
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,2.102431431938441,0.08768899866276449
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,29.40907612746928,0.22541908976782316
118,CA-2016-110457,2016-03-02,2016-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,155.51135296990253,0.19746721136960185
119,US-2016-136476,2016-04-05,2016-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,17.374689461877825,0.11010995007337303
120,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,8.338078911880237,0.17725507890901865
121,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,3.7782260980606748,0.12251057386707766
122,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,51.74143501039477,0.22837850905011814
123,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,18.18266776592055,0.15808266184942227
124,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,3.618136866728234,0.05317661473733441
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,150.21217903918506,0.2501210191841339
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,71.36746751696064,0.11553742515292316
127,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,0.12450795896748491,0.052139011292916634
128,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,12.355306703497472,0.05063816315083065
129,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,11.855900683976538,0.14560695475506652
130,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,32.29694324263583,0.1353828942095734
131,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,15.765175566927537,0.26288436829960876
132,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,8.772564765175952,0.1120321409529009
133,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,6.343946451762715,0.2956723737771586
134,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,2.798184831385352,0.1396299816060555
135,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,5.355201593794037,0.15110613977974147
136,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,0.9104724533624384,0.07903406713215612
137,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,0.4846471561617382,0.12055899407008415
138,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,10.36267317192203,0.13603593220859628
139,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,12.276387320148443,0.1863446769907171
140,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,4.629049090742099,0.10735271546247913
141,CA-2017-110366,2017-09-05,2017-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,4.7877911543062055,0.057823564665533886
142,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,1.4483641410153498,0.16421362143031176
143,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,1.7259169367508869,0.15892421148719033
144,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,20.329508309234843,0.1414718741074102
145,CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,251.11591081013665,0.2991505078566845
146,CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,77.89665011122196,0.11592971010554963
147,CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,6.959866187191561,0.07412945410693124
148,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,62.91743057371119,0.16365569143896785
149,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,31.93965675546149,0.2129736397643628
150,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,493.4801634127116,0.25282818438637983
151,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,43.126912842543746,0.2513955863744899
152,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,32.81833916094505,0.20781623075573108
153,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,26.55446480323629,0.1306917119617504
154,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,14.066028354639446,0.24093916332030568
155,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,21.073161018407585,0.19970774278248282
156,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,5.9615620502325335,0.07370872960228157
157,CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,0.4100798561811696,0.061852165336526335
158,CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,60.18383259608745,0.13152981107963724
159,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,1.4387434419442025,0.09840926415487021
160,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,143.04196675418825,0.15137837379931662
161,CA-2017-162733,2017-05-11,2017-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.7272599374695445,0.28883945442634523
162,CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,14.277111073251154,0.26252410770173495
163,CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,2.4607917710887084,0.08664759757354608
164,CA-2017-113817,2017-11-07,2017-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,7.501612075238966,0.2710119969378239
165,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,0.7944979455116046,0.07996154846131286
166,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,1863.0308524483032,0.22831394748992434
167,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,15.104612355457073,0.0547411366568709
168,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,438.805896281118,0.2521786008994621
169,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,5.37689170445074,0.16769248080248067
170,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,42.47591546780664,0.23865555381394898
171,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,22.864301932658485,0.15880634225605994
172,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",20.94,5.579329171121215,0.26644360893606567
173,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,14.54714863589102,0.13110263730976046
174,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,74.5709620655721,0.21923350717805432
